amt,gender,city_pop,is_fraud,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
10.92,0,27971,1,1104796800000000000,8,2019,0.555,0.62,False,True,False,False,False,False,False,False,False,False,False,False,False
762.15,0,27971,1,1104796800000000000,8,2019,0.524,0.6,False,False,False,False,False,False,False,False,False,False,False,True,False
104.82,0,27971,1,1104796800000000000,8,2019,0.117,0.435,True,False,False,False,False,False,False,False,False,False,False,False,False
969.32,0,27971,1,1104796800000000000,8,2019,0.291,0.941,False,False,False,False,False,False,False,False,False,False,False,True,False
1158.25,0,27971,1,1104796800000000000,8,2019,0.315,0.659,False,False,False,False,False,False,False,False,False,False,True,False,False
282.52,1,55345,1,2248819200000000000,8,2019,0.878,0.682,False,False,False,True,False,False,False,False,False,False,False,False,False
18.27,0,27971,1,1104796800000000000,8,2019,0.005,0.016,False,False,False,False,False,False,False,False,False,True,False,False,False
19.85,0,27971,1,1104796800000000000,8,2019,0.57,0.672,False,False,False,False,False,False,True,False,False,False,False,False,False
254.4,0,27971,1,1104796800000000000,8,2019,0.375,0.537,False,False,False,False,False,True,False,False,False,False,False,False,False
992.66,1,55345,1,2248819200000000000,8,2019,0.507,0.195,False,False,False,False,False,False,False,False,False,False,True,False,False
963.73,1,55345,1,2248819200000000000,8,2019,0.628,0.786,False,False,False,False,False,False,False,False,False,False,True,False,False
227.13,0,27971,1,1104796800000000000,8,2019,0.759,0.631,False,False,False,False,False,True,False,False,False,False,False,False,False
906.41,0,5875,1,853113600000000000,8,2019,0.695,0.321,False,False,False,False,False,False,False,False,False,False,True,False,False
341.22,0,427,1,2161728000000000000,8,2019,0.262,0.997,False,False,False,True,False,False,False,False,False,False,False,False,False
10.57,0,5875,1,853200000000000000,8,2019,0.428,0.693,False,True,False,False,False,False,False,False,False,False,False,False,False
19.26,0,427,1,2161728000000000000,8,2019,0.94,0.38,False,False,False,False,True,False,False,False,False,False,False,False,False
1120.05,0,427,1,2161728000000000000,8,2019,0.675,0.858,False,False,False,False,False,False,False,False,False,False,True,False,False
207.48,0,5875,1,853200000000000000,8,2019,0.128,0.397,False,False,False,False,False,True,False,False,False,False,False,False,False
281.22,1,28506,1,2534716800000000000,8,2019,0.195,0.136,False,False,False,True,False,False,False,False,False,False,False,False,False
19.38,0,427,1,2161814400000000000,8,2019,0.696,0.576,False,True,False,False,False,False,False,False,False,False,False,False,False
274.22,1,28506,1,2534716800000000000,8,2019,0.944,0.945,False,False,False,True,False,False,False,False,False,False,False,False,False
7.27,1,28506,1,2534716800000000000,8,2019,0.155,0.091,False,False,False,False,False,False,False,False,True,False,False,False,False
1004.6,1,28506,1,2534716800000000000,8,2019,0.604,0.11,False,False,False,False,False,False,False,False,False,False,True,False,False
906.61,0,427,1,2161814400000000000,8,2019,0.537,0.984,False,False,False,False,False,False,False,False,False,False,True,False,False
910.37,1,28506,1,2534716800000000000,8,2019,0.68,0.775,False,False,False,False,False,False,False,False,False,False,False,True,False
810.59,1,28506,1,2534716800000000000,8,2019,0.672,0.147,False,False,False,False,False,False,False,True,False,False,False,False,False
315.38,1,28506,1,2534803200000000000,8,2019,0.118,0.523,False,False,False,True,False,False,False,False,False,False,False,False,False
7.04,1,28506,1,2534803200000000000,8,2019,0.191,0.509,False,False,False,False,False,False,False,False,True,False,False,False,False
928.93,1,28506,1,2534803200000000000,8,2019,0.175,0.505,False,False,False,False,False,False,False,False,False,False,False,True,False
291.59,1,4159,1,678931200000000000,8,2019,0.013,0.402,False,False,False,True,False,False,False,False,False,False,False,False,False
315.37,1,895,1,637286400000000000,8,2019,0.954,0.442,False,False,False,True,False,False,False,False,False,False,False,False,False
359.25,1,895,1,637286400000000000,8,2019,0.936,0.427,False,False,False,True,False,False,False,False,False,False,False,False,False
742.7,1,4159,1,678931200000000000,8,2019,0.882,0.49,False,False,False,False,False,False,False,True,False,False,False,False,False
7.33,1,895,1,637286400000000000,8,2019,0.075,0.616,False,True,False,False,False,False,False,False,False,False,False,False,False
825.45,1,895,1,637286400000000000,8,2019,0.577,0.735,False,False,False,False,False,False,False,True,False,False,False,False,False
710.43,1,4159,1,678931200000000000,8,2019,0.434,0.096,False,False,False,False,False,False,False,False,False,False,False,True,False
1371.81,1,895,1,637286400000000000,8,2019,0.161,0.82,False,False,False,False,False,False,False,False,False,False,False,True,False
1059.96,1,895,1,637286400000000000,8,2019,0.124,0.245,False,False,False,False,False,False,False,False,False,False,True,False,False
1088.07,1,895,1,637286400000000000,8,2019,0.871,0.178,False,False,False,False,False,False,False,False,False,False,True,False,False
807.23,1,895,1,637286400000000000,8,2019,0.98,0.461,False,False,False,False,False,False,False,False,False,False,True,False,False
1133.39,1,895,1,637286400000000000,8,2019,0.511,0.667,False,False,False,False,False,False,False,False,False,False,False,True,False
967.35,1,4159,1,678931200000000000,8,2019,0.737,0.704,False,False,False,False,False,False,False,False,False,False,True,False,False
313.72,1,895,1,637372800000000000,8,2019,0.46,0.469,False,False,False,True,False,False,False,False,False,False,False,False,False
948.3,0,2206,1,1029110400000000000,8,2019,0.757,0.073,False,False,False,False,False,False,False,False,False,False,True,False,False
295.23,1,4159,1,679017600000000000,8,2019,0.6,0.551,False,False,False,True,False,False,False,False,False,False,False,False,False
350.79,0,2206,1,1029110400000000000,8,2019,0.642,0.133,False,False,False,True,False,False,False,False,False,False,False,False,False
11.73,1,895,1,637372800000000000,8,2019,0.745,0.681,False,True,False,False,False,False,False,False,False,False,False,False,False
340.63,1,4159,1,679017600000000000,8,2019,0.768,0.966,False,False,False,True,False,False,False,False,False,False,False,False,False
9.94,1,895,1,637372800000000000,8,2019,0.972,0.31,False,False,True,False,False,False,False,False,False,False,False,False,False
9.27,1,895,1,637372800000000000,8,2019,0.452,0.054,False,False,True,False,False,False,False,False,False,False,False,False,False
294.39,1,895,1,637372800000000000,8,2019,0.22,0.803,False,False,False,True,False,False,False,False,False,False,False,False,False
20.55,0,2206,1,1029110400000000000,8,2019,0.506,0.793,False,False,False,False,True,False,False,False,False,False,False,False,False
1073.88,1,4159,1,679017600000000000,8,2019,0.4,0.134,False,False,False,False,False,False,False,False,False,False,True,False,False
19.77,1,895,1,637372800000000000,8,2019,0.091,0.779,False,False,False,False,False,False,False,False,False,True,False,False,False
973.28,1,4159,1,679017600000000000,8,2019,0.918,0.512,False,False,False,False,False,False,False,False,False,False,True,False,False
1009.36,0,2206,1,1029110400000000000,8,2019,0.375,0.722,False,False,False,False,False,False,False,False,False,False,False,True,False
747.15,1,4159,1,679017600000000000,8,2019,0.043,0.471,False,False,False,False,False,False,False,False,False,False,False,True,False
797.46,1,4159,1,679017600000000000,8,2019,0.836,0.57,False,False,False,False,False,False,False,False,False,False,False,True,False
927.78,0,2206,1,1029110400000000000,8,2019,0.46,0.959,False,False,False,False,False,False,False,False,False,False,False,True,False
265.88,0,2206,1,1029110400000000000,8,2019,0.358,0.886,False,False,False,False,False,True,False,False,False,False,False,False,False
888.06,1,4159,1,679017600000000000,8,2019,0.662,0.808,False,False,False,False,False,False,False,False,False,False,True,False,False
273.3,0,2206,1,1029110400000000000,8,2019,1.0,0.707,False,False,False,False,False,True,False,False,False,False,False,False,False
324.89,0,2206,1,1029110400000000000,8,2019,0.505,0.288,False,False,False,False,False,True,False,False,False,False,False,False,False
900.47,1,4159,1,679017600000000000,8,2019,0.867,0.159,False,False,False,False,False,False,False,False,False,False,False,True,False
298.73,1,143,1,1182643200000000000,8,2019,0.838,0.872,False,False,False,True,False,False,False,False,False,False,False,False,False
666.73,0,2206,1,1029196800000000000,8,2019,0.242,0.87,False,False,False,False,False,False,False,True,False,False,False,False,False
310.77,1,143,1,1182643200000000000,8,2019,0.712,0.021,False,False,False,True,False,False,False,False,False,False,False,False,False
7.28,1,143,1,1182643200000000000,8,2019,0.756,0.823,False,True,False,False,False,False,False,False,False,False,False,False,False
335.35,0,2206,1,1029196800000000000,8,2019,0.192,0.849,False,False,False,True,False,False,False,False,False,False,False,False,False
413.75,0,2206,1,1029196800000000000,8,2019,0.045,0.046,False,False,False,False,False,False,False,False,False,False,False,False,False
998.42,1,823,1,1171152000000000000,8,2019,0.409,0.152,False,False,False,False,False,False,False,False,False,False,True,False,False
771.81,1,823,1,1171152000000000000,8,2019,0.894,0.705,False,False,False,False,False,False,False,True,False,False,False,False,False
480.98,1,143,1,1182643200000000000,8,2019,0.585,0.946,False,False,False,False,False,False,False,False,False,False,False,False,False
862.73,1,823,1,1171152000000000000,8,2019,0.822,0.39,False,False,False,False,False,False,False,False,False,False,True,False,False
962.98,1,143,1,1182643200000000000,8,2019,0.074,0.42,False,False,False,False,False,False,False,False,False,False,True,False,False
947.84,1,823,1,1171152000000000000,8,2019,0.883,0.127,False,False,False,False,False,False,False,False,False,False,True,False,False
1007.76,1,143,1,1182643200000000000,8,2019,0.979,0.48,False,False,False,False,False,False,False,False,False,False,True,False,False
850.7,1,823,1,1171152000000000000,8,2019,0.115,0.406,False,False,False,False,False,False,False,False,False,False,True,False,False
1111.31,1,143,1,1182643200000000000,8,2019,0.261,0.085,False,False,False,False,False,False,False,False,False,False,True,False,False
330.94,1,143,1,1182643200000000000,8,2019,0.959,0.577,False,False,False,True,False,False,False,False,False,False,False,False,False
814.46,1,823,1,1171152000000000000,8,2019,0.408,0.049,False,False,False,False,False,False,False,False,False,False,False,True,False
774.65,1,823,1,1171152000000000000,8,2019,0.152,0.682,False,False,False,False,False,False,False,True,False,False,False,False,False
774.52,1,143,1,1182643200000000000,8,2019,0.18,0.764,False,False,False,False,False,False,False,False,False,False,False,True,False
875.2,1,143,1,1182643200000000000,8,2019,0.541,0.379,False,False,False,False,False,False,False,False,False,False,False,True,False
499.5,0,2206,1,1029196800000000000,8,2019,0.524,0.729,False,False,False,False,False,False,False,False,False,False,False,False,False
288.35,0,2206,1,1029196800000000000,8,2019,0.816,0.803,False,False,False,False,False,True,False,False,False,False,False,False,False
519.65,0,2206,1,1029196800000000000,8,2019,0.938,0.139,False,False,False,False,False,False,False,False,False,False,False,False,False
16.99,0,2206,1,1029196800000000000,8,2019,0.687,0.916,False,False,False,False,False,False,False,False,False,True,False,False,False
12.2,1,143,1,1182729600000000000,8,2019,0.683,0.638,False,False,True,False,False,False,False,False,False,False,False,False,False
313.13,1,632,1,957657600000000000,8,2019,0.44,0.694,False,False,False,True,False,False,False,False,False,False,False,False,False
9.46,1,143,1,1182729600000000000,8,2019,0.763,0.677,False,True,False,False,False,False,False,False,False,False,False,False,False
864.85,1,632,1,957657600000000000,8,2019,0.428,0.104,False,False,False,False,False,False,False,False,False,False,True,False,False
804.9,1,632,1,957657600000000000,8,2019,0.228,0.898,False,False,False,False,False,False,False,True,False,False,False,False,False
964.11,1,823,1,1171238400000000000,8,2019,0.314,0.849,False,False,False,False,False,False,False,False,False,False,True,False,False
1090.18,1,823,1,1171238400000000000,8,2019,0.403,0.788,False,False,False,False,False,False,False,False,False,False,True,False,False
1011.28,1,143,1,1182729600000000000,8,2019,0.535,0.704,False,False,False,False,False,False,False,False,False,False,True,False,False
885.42,1,143,1,1182729600000000000,8,2019,0.844,0.369,False,False,False,False,False,False,False,False,False,False,False,True,False
808.03,1,632,1,957657600000000000,8,2019,0.118,0.409,False,False,False,False,False,False,False,False,False,False,False,True,False
870.11,1,632,1,957657600000000000,8,2019,0.183,0.942,False,False,False,False,False,False,False,False,False,False,True,False,False
989.31,1,632,1,957657600000000000,8,2019,0.934,0.929,False,False,False,False,False,False,False,False,False,False,True,False,False
11.62,1,632,1,957744000000000000,8,2019,0.196,0.112,False,False,False,False,False,False,False,False,False,False,False,False,True
920.9,1,632,1,957744000000000000,8,2019,0.921,0.23,False,False,False,False,False,False,False,False,False,False,True,False,False
7.64,1,632,1,957744000000000000,8,2019,0.785,0.998,False,False,False,False,False,False,False,False,True,False,False,False,False
