amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
178.65,0,54287,1483660800000000000,9,2019,0.492,0.92,False,False,False,True,False,False,False,False,False,False,False,False,False
90.98,1,1666,1611619200000000000,7,2019,0.194,0.871,False,False,False,True,False,False,False,False,False,False,False,False,False
309.35,0,1420,1680566400000000000,2,2019,0.127,0.836,False,False,False,True,False,False,False,False,False,False,False,False,False
49.3,0,2435,1663891200000000000,12,2019,0.884,0.251,False,False,False,False,False,False,False,False,False,True,False,False,False
1034.06,1,9679,890784000000000000,7,2019,0.978,0.222,False,False,False,False,False,False,False,False,False,False,True,False,False
13.25,1,31515,1518220800000000000,12,2019,0.094,0.051,False,False,False,False,False,True,False,False,False,False,False,False,False
49.62,1,9679,875923200000000000,1,2019,0.114,0.863,False,False,True,False,False,False,False,False,False,False,False,False,False
159.84,0,7155,1347321600000000000,12,2019,0.548,0.471,False,False,False,False,False,False,False,False,False,False,False,False,False
920.34,0,12486,2690755200000000000,5,2019,0.247,0.284,False,False,False,False,False,False,False,False,False,False,True,False,False
1.14,0,324,1370736000000000000,11,2019,0.469,0.14,False,False,False,False,False,False,False,True,False,False,False,False,False
761.3,0,22305,2521065600000000000,1,2019,0.306,0.482,False,False,False,False,False,False,False,True,False,False,False,False,False
8.73,0,2303,1020902400000000000,12,2019,0.369,0.758,False,False,False,False,False,False,False,False,False,False,False,False,True
899.93,1,2443,2465683200000000000,12,2019,0.121,0.489,False,False,False,False,False,False,False,False,False,False,True,False,False
2.12,1,2870,658713600000000000,1,2020,0.132,0.216,False,False,False,False,False,False,False,False,False,True,False,False,False
21.49,0,313,1359849600000000000,4,2019,0.498,0.56,False,False,False,False,True,False,False,False,False,False,False,False,False
1002.04,1,272,555724800000000000,2,2019,0.444,0.803,False,False,False,False,False,False,False,False,False,False,True,False,False
1150.64,1,186140,1692662400000000000,1,2020,0.614,0.653,False,False,False,False,False,False,False,False,False,False,True,False,False
30.6,1,1196,1925942400000000000,6,2019,0.475,0.252,False,False,False,False,False,False,False,False,False,True,False,False,False
753.77,0,123373,843350400000000000,8,2019,0.373,0.093,False,False,False,False,False,False,False,True,False,False,False,False,False
56.76,1,158701,1301788800000000000,6,2019,0.511,0.531,False,False,False,False,False,True,False,False,False,False,False,False,False
288.99,0,3631,1768694400000000000,3,2019,0.14,0.421,False,False,False,True,False,False,False,False,False,False,False,False,False
713.79,0,3164,1848182400000000000,8,2019,0.159,0.454,False,False,False,False,False,False,False,True,False,False,False,False,False
9.5,0,1363,2495404800000000000,9,2019,0.222,0.842,False,False,False,False,False,False,False,False,False,False,False,False,False
65.04,0,1577385,1191283200000000000,5,2019,0.697,0.429,False,False,False,False,False,False,True,False,False,False,False,False,False
19.77,0,19685,1102723200000000000,12,2019,0.977,0.458,False,False,False,False,False,False,False,False,False,True,False,False,False
302.07,1,168,1301443200000000000,12,2019,0.686,0.954,False,False,False,True,False,False,False,False,False,False,False,False,False
304.7,0,1271,1911513600000000000,3,2019,0.767,0.376,False,False,False,True,False,False,False,False,False,False,False,False,False
180.04,1,18760,2723500800000000000,7,2019,0.035,0.041,False,False,False,False,False,False,False,False,True,False,False,False,False
845.65,1,337,1048550400000000000,1,2020,0.057,0.998,False,False,False,False,False,False,False,True,False,False,False,False,False
20.98,0,1213,878169600000000000,2,2019,0.826,0.829,False,False,False,False,False,False,False,False,False,True,False,False,False
282.97,1,2457,1201737600000000000,4,2019,0.796,0.944,False,False,False,True,False,False,False,False,False,False,False,False,False
6.41,0,54287,1470441600000000000,4,2019,0.329,0.217,False,False,False,False,False,False,False,False,True,False,False,False,False
2.59,0,186140,1156550400000000000,10,2019,0.588,0.009,False,False,False,False,False,False,False,False,False,False,True,False,False
13.13,0,75903,1951084800000000000,2,2019,0.16,0.513,False,False,True,False,False,False,False,False,False,False,False,False,False
151.74,0,1274,2226614400000000000,10,2019,0.899,0.173,False,False,False,False,False,True,False,False,False,False,False,False,False
191.87,0,5895,1392336000000000000,8,2019,0.659,0.476,False,False,False,False,False,True,False,False,False,False,False,False,False
37.96,1,24840,1897084800000000000,3,2020,0.804,0.803,False,False,False,False,False,False,False,False,False,False,True,False,False
34.63,1,9815,1379462400000000000,3,2019,0.459,0.686,False,False,False,False,False,False,True,False,False,False,False,False,False
1256.21,0,1760,1511395200000000000,12,2019,0.02,0.686,False,False,False,False,False,False,False,False,False,False,False,True,False
46.92,0,378909,1337558400000000000,7,2019,0.297,0.157,False,False,False,False,False,False,True,False,False,False,False,False,False
59.8,1,33917,1340064000000000000,11,2019,0.995,0.761,False,True,False,False,False,False,False,False,False,False,False,False,False
60.37,1,3032,1730332800000000000,6,2019,0.341,0.624,False,True,False,False,False,False,False,False,False,False,False,False,False
208.4,0,378909,1339372800000000000,8,2019,0.174,0.056,False,False,False,False,False,False,False,False,True,False,False,False,False
827.78,0,337,2047075200000000000,5,2019,0.343,0.608,False,False,False,False,False,False,False,False,False,False,False,True,False
665.68,0,4845,2924726400000000000,5,2019,0.522,0.031,False,False,False,False,False,False,False,True,False,False,False,False,False
867.28,1,276002,1277078400000000000,6,2019,0.114,0.515,False,False,False,False,False,False,False,False,False,False,False,True,False
41.39,0,1930,1151539200000000000,12,2019,0.521,0.56,False,False,True,False,False,False,False,False,False,False,False,False,False
34.53,0,13973,1202428800000000000,6,2019,0.518,0.548,False,False,False,False,False,False,False,False,False,False,False,True,False
353.39,0,2691,805852800000000000,2,2019,0.572,0.976,False,False,False,True,False,False,False,False,False,False,False,False,False
75.24,1,741,1032307200000000000,5,2019,0.37,0.17,False,False,False,False,False,True,False,False,False,False,False,False,False
541.8,0,1725,1423958400000000000,1,2020,0.557,0.819,False,False,False,False,False,False,False,False,False,False,False,True,False
1.33,0,10256,1617321600000000000,9,2019,0.554,0.996,False,False,False,False,False,False,False,False,True,False,False,False,False
1.07,0,34153,764985600000000000,12,2019,0.882,0.78,True,False,False,False,False,False,False,False,False,False,False,False,False
316.64,1,26120,2082412800000000000,1,2020,0.773,0.448,False,False,False,True,False,False,False,False,False,False,False,False,False
71.35,0,34496,1526947200000000000,3,2019,0.281,0.776,False,True,False,False,False,False,False,False,False,False,False,False,False
939.08,1,10150,2383516800000000000,2,2019,0.505,0.636,False,False,False,False,False,False,False,False,False,False,True,False,False
4.31,0,9594,688867200000000000,9,2019,0.076,0.971,False,False,False,False,False,False,False,False,False,True,False,False,False
19.38,0,172247,1242432000000000000,3,2019,0.07,0.975,False,False,False,False,False,False,False,False,False,True,False,False,False
20.96,1,5507,1434672000000000000,1,2019,0.42,0.677,False,False,False,False,False,False,True,False,False,False,False,False,False
623.89,0,10295,670896000000000000,3,2019,0.063,0.637,False,False,False,False,False,False,False,False,False,False,False,True,False
6.25,0,149,1313971200000000000,2,2020,0.909,0.101,True,False,False,False,False,False,False,False,False,False,False,False,False
311.58,0,1263321,2228947200000000000,12,2019,0.667,0.296,False,False,False,True,False,False,False,False,False,False,False,False,False
65.64,0,509,1225584000000000000,7,2019,0.188,0.554,False,True,False,False,False,False,False,False,False,False,False,False,False
76.66,1,2097,1005523200000000000,9,2019,0.857,0.277,False,False,False,False,True,False,False,False,False,False,False,False,False
719.82,1,964,1392508800000000000,2,2019,0.172,0.942,False,False,False,False,False,False,False,True,False,False,False,False,False
932.95,1,100,1264896000000000000,1,2020,0.307,0.805,False,False,False,False,False,False,False,False,False,False,True,False,False
977.96,1,40470,2477347200000000000,4,2019,0.665,0.066,False,False,False,False,False,False,False,False,False,False,False,True,False
304.23,0,16305,2897596800000000000,3,2019,0.159,0.43,False,False,False,True,False,False,False,False,False,False,False,False,False
7.57,1,1979,1541635200000000000,1,2019,0.003,0.432,False,False,False,False,False,False,True,False,False,False,False,False,False
979.57,1,4603,2107641600000000000,9,2019,0.722,0.855,False,False,False,False,False,False,False,False,False,False,True,False,False
11.4,1,68211,2704147200000000000,1,2020,0.335,0.383,False,True,False,False,False,False,False,False,False,False,False,False,False
57.79,1,206,1630281600000000000,6,2019,0.942,0.001,False,False,False,False,False,False,False,False,False,False,True,False,False
398.84,0,21134,1113955200000000000,6,2019,0.754,0.008,False,False,False,False,False,False,False,False,False,False,False,False,False
1.45,0,601723,1042329600000000000,3,2019,0.29,0.202,False,False,False,False,False,False,False,False,False,False,False,True,False
283.21,1,9772,930268800000000000,5,2019,0.697,0.666,False,False,False,True,False,False,False,False,False,False,False,False,False
216.25,0,1909,2060553600000000000,12,2019,0.414,0.595,False,False,False,False,False,True,False,False,False,False,False,False,False
42.01,0,2036,1498435200000000000,2,2019,0.999,0.623,False,True,False,False,False,False,False,False,False,False,False,False,False
932.02,0,2383912,1917129600000000000,2,2020,0.107,0.506,False,False,False,False,False,False,False,False,False,False,False,True,False
57.53,0,2523,985737600000000000,6,2019,0.873,0.313,False,False,False,False,False,False,False,False,False,True,False,False,False
29.66,1,140,951004800000000000,12,2019,0.807,0.8,False,False,False,False,False,False,False,False,True,False,False,False,False
191.43,0,36438,1079481600000000000,6,2019,0.588,0.687,False,False,False,True,False,False,False,False,False,False,False,False,False
907.81,1,1979,1541548800000000000,1,2019,0.094,0.014,False,False,False,False,False,False,False,True,False,False,False,False,False
875.77,0,1019,1281916800000000000,9,2019,0.245,0.982,False,False,False,False,False,False,False,False,False,False,False,True,False
1018.85,0,45303,1579651200000000000,1,2020,0.267,0.945,False,False,False,False,False,False,False,False,False,False,False,True,False
299.03,1,5848,1216684800000000000,9,2019,0.557,0.426,False,False,False,True,False,False,False,False,False,False,False,False,False
339.31,1,626,1858291200000000000,11,2019,0.053,0.787,False,False,False,True,False,False,False,False,False,False,False,False,False
863.8,1,1897,2097964800000000000,10,2019,0.735,0.73,False,False,False,False,False,False,False,False,False,False,True,False,False
9.35,0,878,1395187200000000000,2,2019,0.621,0.53,False,False,False,False,False,False,False,False,True,False,False,False,False
2.74,1,5354,1723852800000000000,11,2019,0.383,0.52,False,False,False,False,False,False,False,False,False,False,False,True,False
19.49,0,53,1469664000000000000,5,2019,0.844,0.522,False,False,False,False,False,False,False,False,False,True,False,False,False
1021.36,1,911,1567641600000000000,9,2019,0.995,0.804,False,False,False,False,False,False,False,False,False,False,True,False,False
305.71,1,26120,2082412800000000000,1,2020,0.996,0.861,False,False,False,True,False,False,False,False,False,False,False,False,False
303.23,0,22191,794016000000000000,9,2019,0.163,0.758,False,False,False,False,False,True,False,False,False,False,False,False,False
741.07,0,241,1427328000000000000,1,2020,0.524,0.721,False,False,False,False,False,False,False,False,False,False,False,True,False
71.2,1,5507,1457740800000000000,10,2019,0.662,0.908,False,False,False,False,True,False,False,False,False,False,False,False,False
3.01,1,804,1709769600000000000,5,2019,0.533,0.746,False,False,False,False,False,False,False,False,False,False,False,True,False
8.27,1,168,1301356800000000000,12,2019,0.056,0.235,False,True,False,False,False,False,False,False,False,False,False,False,False
137.88,1,134056,1984003200000000000,8,2019,0.227,0.972,False,False,False,False,False,False,False,False,False,False,False,False,False
23.15,1,145,2529014400000000000,12,2019,0.116,0.227,False,False,True,False,False,False,False,False,False,False,False,False,False
